latitude,longitude,presence,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
42.34569391510002,8.904027022200005,true,78.0,38.0,209.0,5069.0,179.0,-4.0,184.0,67.0,143.0,154.0,14.0,843.0,122.0,13.0,47.0,349.0,56.0,67.0,253.0
42.47069391460002,8.904027022200005,true,71.0,35.0,196.0,5042.0,170.0,-10.0,180.0,60.0,136.0,147.0,8.0,1016.0,146.0,17.0,43.0,401.0,77.0,89.0,314.0
42.13736058260002,8.912360355500004,true,96.0,43.0,225.0,5121.0,201.0,11.0,189.0,85.0,162.0,173.0,32.0,1137.0,165.0,19.0,47.0,474.0,78.0,85.0,336.0
42.14569391590002,8.912360355500004,true,87.0,42.0,224.0,5109.0,192.0,3.0,189.0,76.0,154.0,164.0,23.0,1172.0,172.0,19.0,48.0,485.0,76.0,87.0,368.0
42.15402724920002,8.912360355500004,true,105.0,42.0,223.0,5132.0,211.0,21.0,189.0,62.0,172.0,183.0,41.0,1051.0,155.0,17.0,49.0,437.0,67.0,79.0,344.0
42.27069391540002,8.912360355500004,true,84.0,40.0,216.0,5090.0,187.0,1.0,186.0,41.0,150.0,161.0,20.0,1027.0,150.0,17.0,47.0,428.0,70.0,79.0,321.0
42.27902724870002,8.912360355500004,true,96.0,40.0,215.0,5107.0,200.0,13.0,186.0,53.0,163.0,174.0,32.0,901.0,133.0,14.0,49.0,379.0,59.0,66.0,275.0
42.28736058200002,8.912360355500004,true,97.0,40.0,214.0,5111.0,200.0,14.0,186.0,54.0,163.0,174.0,33.0,830.0,123.0,13.0,49.0,349.0,54.0,61.0,250.0
42.29569391530002,8.912360355500004,true,99.0,40.0,213.0,5108.0,202.0,16.0,186.0,88.0,166.0,177.0,35.0,813.0,120.0,13.0,48.0,342.0,54.0,61.0,240.0
42.30402724860002,8.912360355500004,true,90.0,39.0,213.0,5095.0,192.0,7.0,185.0,79.0,156.0,167.0,26.0,863.0,128.0,13.0,49.0,368.0,57.0,61.0,245.0
42.31236058190002,8.912360355500004,true,73.0,39.0,213.0,5068.0,175.0,-10.0,185.0,62.0,139.0,150.0,10.0,946.0,142.0,14.0,49.0,408.0,61.0,64.0,269.0
42.32069391520002,8.912360355500004,true,62.0,39.0,213.0,5052.0,164.0,-20.0,184.0,52.0,128.0,139.0,-1.0,946.0,142.0,13.0,50.0,405.0,58.0,65.0,280.0
42.32902724850002,8.912360355500004,true,81.0,39.0,211.0,5080.0,184.0,-1.0,184.0,71.0,147.0,158.0,18.0,856.0,128.0,13.0,49.0,364.0,54.0,63.0,257.0
42.33736058180002,8.912360355500004,true,88.0,39.0,210.0,5090.0,190.0,6.0,184.0,77.0,155.0,165.0,25.0,806.0,118.0,13.0,47.0,337.0,55.0,63.0,240.0
42.34569391510002,8.912360355500004,true,79.0,39.0,209.0,5076.0,181.0,-3.0,184.0,68.0,145.0,156.0,16.0,839.0,120.0,14.0,46.0,346.0,59.0,68.0,246.0
42.35402724840002,8.912360355500004,true,67.0,38.0,209.0,5054.0,168.0,-15.0,183.0,57.0,133.0,144.0,4.0,901.0,126.0,15.0,45.0,365.0,65.0,75.0,262.0
42.38736058160002,8.912360355500004,true,42.0,37.0,207.0,5014.0,142.0,-39.0,181.0,32.0,107.0,118.0,-21.0,1060.0,155.0,17.0,46.0,431.0,74.0,87.0,331.0
42.39569391490002,8.912360355500004,true,58.0,37.0,205.0,5036.0,158.0,-23.0,182.0,48.0,123.0,134.0,-5.0,1039.0,153.0,17.0,46.0,425.0,73.0,85.0,322.0
42.40402724820002,8.912360355500004,true,51.0,37.0,205.0,5024.0,151.0,-31.0,181.0,40.0,116.0,127.0,-12.0,1044.0,154.0,17.0,46.0,429.0,74.0,85.0,318.0
42.13736058260002,8.920693688800004,true,100.0,43.0,225.0,5129.0,205.0,15.0,190.0,88.0,167.0,177.0,35.0,1105.0,160.0,18.0,47.0,462.0,76.0,80.0,326.0
42.14569391590002,8.920693688800004,true,86.0,42.0,225.0,5107.0,191.0,2.0,189.0,75.0,152.0,163.0,22.0,1156.0,169.0,19.0,48.0,478.0,76.0,85.0,362.0
42.15402724920002,8.920693688800004,true,109.0,42.0,223.0,5141.0,215.0,25.0,190.0,66.0,176.0,187.0,45.0,1041.0,153.0,17.0,49.0,433.0,67.0,79.0,338.0
42.27069391540002,8.920693688800004,true,76.0,40.0,217.0,5081.0,179.0,-7.0,186.0,33.0,142.0,153.0,12.0,1066.0,155.0,18.0,47.0,443.0,73.0,84.0,341.0
42.27902724870002,8.920693688800004,true,93.0,40.0,215.0,5106.0,196.0,10.0,187.0,50.0,159.0,170.0,29.0,933.0,137.0,15.0,48.0,393.0,61.0,71.0,294.0
42.28736058200002,8.920693688800004,true,100.0,40.0,214.0,5112.0,203.0,17.0,186.0,57.0,167.0,178.0,36.0,826.0,122.0,13.0,49.0,346.0,54.0,61.0,252.0
42.29569391530002,8.920693688800004,true,102.0,40.0,213.0,5118.0,205.0,19.0,186.0,91.0,169.0,179.0,38.0,796.0,117.0,13.0,48.0,333.0,54.0,59.0,236.0
42.31236058190002,8.920693688800004,true,83.0,39.0,213.0,5088.0,186.0,1.0,185.0,72.0,149.0,160.0,20.0,901.0,135.0,13.0,50.0,388.0,56.0,61.0,256.0
42.32069391520002,8.920693688800004,true,71.0,39.0,212.0,5068.0,173.0,-12.0,185.0,60.0,136.0,147.0,7.0,901.0,135.0,12.0,50.0,387.0,53.0,60.0,265.0
42.32902724850002,8.920693688800004,true,90.0,39.0,211.0,5095.0,193.0,8.0,185.0,79.0,157.0,168.0,27.0,830.0,123.0,12.0,49.0,352.0,52.0,60.0,248.0
42.34569391510002,8.920693688800004,true,64.0,39.0,211.0,5054.0,166.0,-18.0,183.0,54.0,130.0,141.0,1.0,906.0,128.0,16.0,45.0,371.0,67.0,76.0,258.0
42.362360581700024,8.920693688800004,true,40.0,38.0,210.0,5019.0,141.0,-41.0,182.0,30.0,105.0,116.0,-22.0,1010.0,142.0,18.0,44.0,407.0,77.0,86.0,295.0
42.39569391490002,8.920693688800004,true,72.0,37.0,205.0,5061.0,172.0,-10.0,182.0,29.0,137.0,148.0,8.0,946.0,140.0,15.0,47.0,392.0,65.0,77.0,298.0
42.40402724820002,8.920693688800004,true,71.0,37.0,204.0,5058.0,172.0,-10.0,182.0,61.0,137.0,148.0,8.0,946.0,141.0,15.0,47.0,394.0,65.0,77.0,290.0
42.412360581500025,8.920693688800004,true,55.0,37.0,204.0,5030.0,154.0,-27.0,181.0,44.0,120.0,131.0,-8.0,999.0,148.0,16.0,47.0,416.0,70.0,80.0,303.0
42.11236058270002,8.929027022100005,true,150.0,43.0,223.0,5207.0,257.0,64.0,192.0,138.0,218.0,229.0,85.0,787.0,113.0,15.0,45.0,323.0,60.0,63.0,230.0
42.14569391590002,8.929027022100005,true,92.0,43.0,225.0,5117.0,197.0,8.0,189.0,81.0,159.0,170.0,28.0,1110.0,163.0,18.0,49.0,462.0,72.0,80.0,346.0
42.15402724920002,8.929027022100005,true,112.0,42.0,223.0,5146.0,218.0,28.0,190.0,69.0,180.0,190.0,48.0,1020.0,149.0,17.0,48.0,423.0,66.0,79.0,330.0
42.19569391570002,8.929027022100005,true,100.0,42.0,221.0,5127.0,205.0,16.0,189.0,89.0,167.0,177.0,36.0,1035.0,143.0,21.0,43.0,421.0,85.0,91.0,283.0
42.27069391540002,8.929027022100005,true,81.0,40.0,217.0,5089.0,184.0,-2.0,186.0,38.0,147.0,158.0,17.0,1074.0,155.0,18.0,47.0,447.0,73.0,88.0,348.0
42.27902724870002,8.929027022100005,true,91.0,40.0,215.0,5104.0,194.0,7.0,186.0,48.0,157.0,168.0,27.0,962.0,140.0,16.0,48.0,404.0,64.0,76.0,309.0
42.28736058200002,8.929027022100005,true,100.0,40.0,214.0,5119.0,203.0,16.0,187.0,57.0,167.0,177.0,36.0,848.0,125.0,13.0,49.0,357.0,55.0,63.0,263.0
42.29569391530002,8.929027022100005,true,105.0,40.0,213.0,5126.0,208.0,21.0,187.0,93.0,171.0,182.0,41.0,787.0,115.0,13.0,48.0,326.0,54.0,59.0,238.0
42.31236058190002,8.929027022100005,true,90.0,39.0,213.0,5099.0,193.0,7.0,186.0,79.0,156.0,167.0,26.0,861.0,127.0,12.0,50.0,366.0,52.0,60.0,247.0
42.32069391520002,8.929027022100005,true,78.0,39.0,212.0,5078.0,180.0,-5.0,185.0,67.0,144.0,155.0,14.0,865.0,129.0,12.0,50.0,371.0,52.0,60.0,250.0
42.32902724850002,8.929027022100005,true,94.0,39.0,211.0,5104.0,196.0,11.0,185.0,83.0,160.0,171.0,30.0,820.0,121.0,12.0,49.0,349.0,52.0,60.0,239.0
42.39569391490002,8.929027022100005,true,69.0,37.0,205.0,5058.0,170.0,-12.0,182.0,27.0,135.0,146.0,6.0,916.0,135.0,14.0,48.0,379.0,61.0,74.0,297.0
42.40402724820002,8.929027022100005,true,84.0,37.0,204.0,5080.0,185.0,2.0,183.0,41.0,150.0,161.0,20.0,868.0,130.0,13.0,48.0,364.0,58.0,67.0,270.0
42.412360581500025,8.929027022100005,true,77.0,37.0,203.0,5064.0,177.0,-5.0,182.0,66.0,143.0,154.0,13.0,880.0,132.0,13.0,48.0,372.0,59.0,67.0,268.0
42.42069391480002,8.929027022100005,true,69.0,37.0,203.0,5054.0,169.0,-13.0,182.0,58.0,134.0,145.0,5.0,918.0,138.0,14.0,48.0,389.0,62.0,70.0,281.0
42.43736058140002,8.929027022100005,true,72.0,36.0,201.0,5056.0,172.0,-9.0,181.0,61.0,137.0,148.0,8.0,902.0,134.0,14.0,47.0,379.0,63.0,72.0,271.0
42.49569391450002,8.929027022100005,true,71.0,35.0,194.0,5047.0,170.0,-9.0,179.0,61.0,137.0,148.0,8.0,1037.0,155.0,15.0,47.0,431.0,71.0,85.0,320.0
42.504027247800025,8.929027022100005,true,62.0,35.0,194.0,5034.0,161.0,-18.0,179.0,52.0,127.0,139.0,-1.0,1037.0,155.0,16.0,46.0,429.0,74.0,86.0,320.0
42.14569391590002,8.937360355400005,true,96.0,43.0,225.0,5129.0,201.0,11.0,190.0,85.0,163.0,173.0,32.0,1087.0,159.0,18.0,48.0,453.0,72.0,80.0,335.0
42.15402724920002,8.937360355400005,true,106.0,43.0,224.0,5140.0,211.0,21.0,190.0,62.0,173.0,184.0,41.0,1048.0,152.0,18.0,48.0,432.0,69.0,84.0,336.0
42.25402724880002,8.937360355400005,true,53.0,41.0,220.0,5052.0,156.0,-30.0,185.0,11.0,119.0,130.0,-10.0,1159.0,166.0,20.0,46.0,472.0,82.0,94.0,365.0
42.27069391540002,8.937360355400005,true,71.0,40.0,217.0,5079.0,174.0,-12.0,186.0,28.0,137.0,148.0,8.0,1094.0,156.0,19.0,46.0,452.0,77.0,91.0,357.0
42.27902724870002,8.937360355400005,true,87.0,40.0,216.0,5099.0,190.0,4.0,186.0,44.0,153.0,164.0,23.0,1004.0,145.0,17.0,48.0,421.0,68.0,81.0,327.0
42.28736058200002,8.937360355400005,true,98.0,40.0,215.0,5113.0,202.0,15.0,187.0,55.0,165.0,176.0,34.0,888.0,129.0,15.0,48.0,373.0,60.0,71.0,280.0
42.29569391530002,8.937360355400005,true,104.0,40.0,213.0,5124.0,207.0,21.0,187.0,61.0,171.0,182.0,40.0,799.0,117.0,13.0,48.0,333.0,54.0,61.0,245.0
42.31236058190002,8.937360355400005,true,96.0,40.0,213.0,5108.0,199.0,13.0,186.0,85.0,163.0,174.0,32.0,820.0,121.0,12.0,49.0,348.0,51.0,58.0,237.0
42.32069391520002,8.937360355400005,true,84.0,39.0,212.0,5092.0,187.0,2.0,185.0,73.0,150.0,161.0,21.0,831.0,123.0,12.0,50.0,355.0,51.0,58.0,241.0
42.32902724850002,8.937360355400005,true,98.0,39.0,211.0,5108.0,201.0,15.0,186.0,87.0,165.0,175.0,34.0,807.0,118.0,12.0,49.0,342.0,52.0,60.0,233.0
42.39569391490002,8.937360355400005,true,63.0,37.0,206.0,5050.0,164.0,-18.0,182.0,21.0,129.0,140.0,0.0,946.0,138.0,15.0,47.0,390.0,64.0,79.0,310.0
42.40402724820002,8.937360355400005,true,85.0,37.0,204.0,5079.0,186.0,3.0,183.0,42.0,151.0,162.0,21.0,861.0,128.0,13.0,48.0,358.0,57.0,69.0,273.0
42.412360581500025,8.937360355400005,true,93.0,37.0,203.0,5094.0,194.0,11.0,183.0,82.0,159.0,170.0,29.0,815.0,122.0,12.0,48.0,343.0,54.0,62.0,250.0
42.42069391480002,8.937360355400005,true,79.0,37.0,202.0,5073.0,180.0,-2.0,182.0,68.0,145.0,156.0,16.0,825.0,124.0,12.0,48.0,350.0,55.0,62.0,251.0
42.42902724810002,8.937360355400005,true,80.0,37.0,201.0,5071.0,181.0,-1.0,182.0,70.0,146.0,157.0,17.0,816.0,122.0,12.0,48.0,345.0,55.0,62.0,247.0
42.43736058140002,8.937360355400005,true,82.0,36.0,200.0,5072.0,182.0,0.0,182.0,71.0,148.0,159.0,18.0,805.0,119.0,12.0,47.0,338.0,55.0,64.0,241.0
42.44569391470002,8.937360355400005,true,70.0,36.0,200.0,5054.0,169.0,-11.0,181.0,59.0,135.0,146.0,6.0,878.0,129.0,13.0,46.0,367.0,61.0,69.0,264.0
42.49569391450002,8.937360355400005,true,81.0,35.0,194.0,5064.0,180.0,1.0,180.0,71.0,147.0,158.0,18.0,983.0,148.0,14.0,48.0,410.0,65.0,78.0,311.0
42.504027247800025,8.937360355400005,true,79.0,35.0,193.0,5057.0,178.0,-2.0,179.0,68.0,144.0,156.0,16.0,990.0,149.0,14.0,48.0,413.0,65.0,80.0,312.0
42.15402724920002,8.945693688700004,true,99.0,43.0,224.0,5133.0,204.0,14.0,190.0,55.0,166.0,176.0,34.0,1100.0,157.0,20.0,46.0,447.0,77.0,92.0,346.0
42.20402724900002,8.945693688700004,true,83.0,42.0,222.0,5105.0,188.0,0.0,188.0,72.0,150.0,161.0,20.0,1037.0,143.0,20.0,44.0,423.0,83.0,88.0,285.0
42.27902724870002,8.945693688700004,true,83.0,40.0,216.0,5096.0,186.0,0.0,186.0,40.0,149.0,160.0,19.0,1042.0,149.0,18.0,47.0,435.0,73.0,88.0,341.0
42.28736058200002,8.945693688700004,true,94.0,40.0,215.0,5112.0,198.0,11.0,187.0,51.0,161.0,172.0,30.0,952.0,137.0,16.0,47.0,397.0,66.0,78.0,306.0
42.29569391530002,8.945693688700004,true,100.0,40.0,214.0,5123.0,203.0,16.0,187.0,57.0,167.0,177.0,36.0,858.0,125.0,14.0,47.0,357.0,58.0,68.0,268.0
42.30402724860002,8.945693688700004,true,107.0,40.0,213.0,5131.0,211.0,24.0,187.0,64.0,174.0,185.0,43.0,791.0,115.0,13.0,47.0,327.0,54.0,61.0,240.0
42.37902724830002,8.945693688700004,true,10.0,38.0,210.0,4977.0,110.0,-71.0,181.0,0.0,74.0,85.0,-52.0,1052.0,152.0,17.0,46.0,430.0,73.0,83.0,322.0
42.40402724820002,8.945693688700004,true,72.0,37.0,205.0,5066.0,173.0,-9.0,182.0,30.0,138.0,149.0,9.0,896.0,132.0,14.0,48.0,372.0,60.0,74.0,291.0
42.412360581500025,8.945693688700004,true,96.0,37.0,203.0,5100.0,197.0,14.0,183.0,85.0,162.0,173.0,32.0,811.0,120.0,12.0,48.0,337.0,54.0,64.0,253.0
42.42069391480002,8.945693688700004,true,91.0,37.0,202.0,5093.0,192.0,9.0,183.0,80.0,157.0,168.0,27.0,766.0,113.0,12.0,47.0,320.0,53.0,60.0,231.0
42.42902724810002,8.945693688700004,true,90.0,37.0,201.0,5086.0,190.0,8.0,182.0,79.0,156.0,167.0,26.0,755.0,111.0,12.0,47.0,315.0,53.0,60.0,224.0
42.43736058140002,8.945693688700004,true,92.0,36.0,200.0,5091.0,193.0,11.0,182.0,81.0,158.0,169.0,28.0,782.0,113.0,12.0,46.0,323.0,55.0,62.0,231.0
42.44569391470002,8.945693688700004,true,74.0,36.0,200.0,5063.0,174.0,-8.0,181.0,63.0,139.0,150.0,10.0,873.0,126.0,14.0,45.0,359.0,64.0,70.0,260.0
42.454027248000024,8.945693688700004,true,56.0,36.0,200.0,5036.0,156.0,-24.0,180.0,46.0,122.0,133.0,-7.0,949.0,139.0,14.0,46.0,390.0,65.0,74.0,294.0
42.47902724790002,8.945693688700004,true,87.0,35.0,196.0,5074.0,186.0,6.0,181.0,76.0,152.0,163.0,23.0,874.0,132.0,12.0,49.0,369.0,55.0,66.0,273.0
42.49569391450002,8.945693688700004,true,76.0,35.0,194.0,5056.0,175.0,-5.0,180.0,65.0,142.0,153.0,13.0,956.0,144.0,13.0,49.0,400.0,60.0,75.0,305.0
42.504027247800025,8.945693688700004,true,92.0,35.0,193.0,5080.0,191.0,11.0,180.0,81.0,158.0,169.0,28.0,952.0,144.0,13.0,49.0,399.0,60.0,75.0,303.0
42.51236058110002,8.945693688700004,true,78.0,34.0,192.0,5056.0,177.0,-3.0,179.0,67.0,143.0,154.0,14.0,973.0,145.0,14.0,48.0,403.0,64.0,80.0,307.0
42.12069391600002,8.954027022000004,true,147.0,43.0,224.0,5213.0,254.0,62.0,193.0,135.0,215.0,226.0,82.0,797.0,113.0,15.0,45.0,323.0,62.0,65.0,235.0
42.15402724920002,8.954027022000004,true,95.0,43.0,225.0,5130.0,200.0,10.0,190.0,52.0,162.0,173.0,31.0,1113.0,159.0,20.0,46.0,451.0,78.0,92.0,345.0
42.19569391570002,8.954027022000004,true,105.0,42.0,222.0,5142.0,211.0,21.0,189.0,94.0,173.0,183.0,41.0,987.0,135.0,20.0,43.0,401.0,82.0,86.0,267.0
42.20402724900002,8.954027022000004,true,86.0,42.0,222.0,5111.0,191.0,2.0,188.0,75.0,153.0,163.0,22.0,1022.0,141.0,20.0,44.0,417.0,82.0,88.0,281.0
42.21236058230002,8.954027022000004,true,81.0,42.0,222.0,5105.0,186.0,-3.0,188.0,70.0,148.0,158.0,17.0,1029.0,142.0,20.0,44.0,418.0,82.0,88.0,287.0
42.220693915600016,8.954027022000004,true,66.0,42.0,222.0,5081.0,170.0,-18.0,187.0,55.0,132.0,143.0,2.0,1061.0,148.0,20.0,44.0,431.0,82.0,88.0,304.0
42.27902724870002,8.954027022000004,true,75.0,40.0,217.0,5090.0,178.0,-8.0,186.0,32.0,141.0,152.0,12.0,1075.0,153.0,19.0,46.0,445.0,77.0,91.0,353.0
42.28736058200002,8.954027022000004,true,87.0,40.0,215.0,5104.0,191.0,4.0,187.0,44.0,154.0,165.0,24.0,1023.0,146.0,18.0,46.0,424.0,74.0,86.0,332.0
42.29569391530002,8.954027022000004,true,93.0,40.0,214.0,5115.0,196.0,9.0,187.0,50.0,159.0,170.0,29.0,942.0,136.0,16.0,47.0,390.0,67.0,76.0,297.0
42.30402724860002,8.954027022000004,true,105.0,40.0,213.0,5130.0,209.0,22.0,187.0,62.0,172.0,183.0,41.0,831.0,121.0,14.0,47.0,343.0,58.0,66.0,256.0
42.31236058190002,8.954027022000004,true,108.0,40.0,212.0,5133.0,212.0,25.0,187.0,97.0,175.0,186.0,44.0,764.0,112.0,12.0,48.0,318.0,51.0,58.0,229.0
42.32069391520002,8.954027022000004,true,105.0,39.0,212.0,5126.0,208.0,22.0,186.0,94.0,172.0,183.0,41.0,754.0,110.0,12.0,48.0,315.0,51.0,58.0,222.0
42.39569391490002,8.954027022000004,true,60.0,38.0,206.0,5050.0,160.0,-22.0,182.0,17.0,125.0,136.0,-4.0,970.0,140.0,15.0,47.0,400.0,63.0,83.0,321.0
42.40402724820002,8.954027022000004,true,71.0,37.0,205.0,5065.0,172.0,-11.0,182.0,28.0,136.0,147.0,7.0,910.0,133.0,14.0,48.0,379.0,59.0,76.0,301.0
42.412360581500025,8.954027022000004,true,86.0,37.0,203.0,5089.0,187.0,4.0,183.0,43.0,152.0,163.0,22.0,829.0,122.0,13.0,47.0,342.0,56.0,67.0,262.0
42.42069391480002,8.954027022000004,true,97.0,37.0,202.0,5103.0,198.0,15.0,183.0,86.0,163.0,174.0,33.0,749.0,110.0,12.0,47.0,311.0,53.0,60.0,225.0
42.42902724810002,8.954027022000004,true,98.0,37.0,201.0,5102.0,199.0,16.0,183.0,87.0,164.0,175.0,34.0,751.0,109.0,12.0,46.0,311.0,54.0,60.0,219.0
42.43736058140002,8.954027022000004,true,80.0,37.0,201.0,5076.0,181.0,-1.0,182.0,69.0,146.0,157.0,17.0,836.0,120.0,14.0,45.0,344.0,62.0,70.0,241.0
42.47902724790002,8.954027022000004,true,97.0,35.0,195.0,5093.0,197.0,15.0,181.0,85.0,163.0,174.0,33.0,853.0,129.0,12.0,49.0,359.0,54.0,64.0,269.0
42.48736058120002,8.954027022000004,true,77.0,35.0,195.0,5062.0,176.0,-4.0,180.0,66.0,143.0,154.0,14.0,908.0,138.0,12.0,49.0,385.0,56.0,68.0,286.0
42.49569391450002,8.954027022000004,true,68.0,35.0,195.0,5048.0,167.0,-13.0,179.0,57.0,133.0,144.0,4.0,938.0,142.0,12.0,50.0,396.0,56.0,70.0,299.0
42.504027247800025,8.954027022000004,true,96.0,35.0,193.0,5087.0,195.0,15.0,180.0,85.0,162.0,173.0,32.0,922.0,140.0,12.0,50.0,389.0,56.0,70.0,294.0
42.51236058110002,8.954027022000004,true,84.0,35.0,192.0,5068.0,183.0,3.0,179.0,73.0,149.0,160.0,20.0,946.0,142.0,13.0,48.0,395.0,60.0,77.0,298.0
41.95402725000002,8.962360355300005,true,126.0,44.0,228.0,5180.0,233.0,40.0,193.0,114.0,193.0,204.0,61.0,985.0,139.0,18.0,45.0,397.0,72.0,80.0,302.0
42.13736058260002,8.962360355300005,true,123.0,43.0,224.0,5171.0,229.0,38.0,191.0,111.0,191.0,201.0,58.0,885.0,128.0,15.0,47.0,374.0,63.0,65.0,248.0
42.15402724920002,8.962360355300005,true,96.0,43.0,225.0,5133.0,202.0,12.0,190.0,85.0,163.0,174.0,32.0,1066.0,152.0,19.0,46.0,433.0,74.0,87.0,328.0
42.27902724870002,8.962360355300005,true,69.0,40.0,217.0,5079.0,172.0,-14.0,186.0,26.0,135.0,146.0,5.0,1093.0,155.0,20.0,46.0,451.0,80.0,94.0,359.0
42.28736058200002,8.962360355300005,true,78.0,40.0,216.0,5092.0,181.0,-5.0,186.0,35.0,144.0,155.0,14.0,1071.0,153.0,20.0,46.0,443.0,80.0,92.0,349.0
42.29569391530002,8.962360355300005,true,84.0,40.0,215.0,5100.0,187.0,0.0,186.0,41.0,150.0,161.0,20.0,1012.0,146.0,18.0,46.0,418.0,74.0,84.0,323.0
42.30402724860002,8.962360355300005,true,104.0,40.0,213.0,5133.0,207.0,20.0,187.0,60.0,170.0,181.0,39.0,885.0,128.0,15.0,47.0,366.0,62.0,71.0,277.0
42.31236058190002,8.962360355300005,true,111.0,40.0,212.0,5141.0,215.0,28.0,187.0,100.0,178.0,189.0,47.0,774.0,113.0,13.0,47.0,320.0,54.0,61.0,234.0
42.32069391520002,8.962360355300005,true,106.0,39.0,212.0,5130.0,209.0,23.0,187.0,95.0,173.0,184.0,42.0,747.0,108.0,12.0,47.0,310.0,51.0,58.0,221.0
42.32902724850002,8.962360355300005,true,104.0,39.0,211.0,5128.0,207.0,20.0,186.0,92.0,170.0,181.0,39.0,783.0,113.0,13.0,47.0,328.0,55.0,59.0,223.0
42.40402724820002,8.962360355300005,true,76.0,37.0,205.0,5075.0,177.0,-6.0,183.0,33.0,142.0,153.0,12.0,922.0,133.0,15.0,47.0,381.0,62.0,79.0,307.0
42.412360581500025,8.962360355300005,true,90.0,37.0,203.0,5093.0,191.0,8.0,183.0,47.0,156.0,167.0,26.0,851.0,124.0,13.0,47.0,350.0,57.0,71.0,273.0
42.42069391480002,8.962360355300005,true,99.0,37.0,202.0,5107.0,200.0,17.0,183.0,88.0,166.0,176.0,35.0,776.0,113.0,12.0,46.0,319.0,54.0,62.0,236.0
42.42902724810002,8.962360355300005,true,93.0,37.0,201.0,5098.0,194.0,12.0,183.0,82.0,160.0,171.0,30.0,784.0,114.0,13.0,46.0,326.0,58.0,63.0,227.0
42.43736058140002,8.962360355300005,true,68.0,37.0,202.0,5060.0,168.0,-13.0,181.0,58.0,134.0,145.0,5.0,881.0,127.0,15.0,45.0,365.0,67.0,73.0,248.0
42.47902724790002,8.962360355300005,true,96.0,35.0,195.0,5094.0,196.0,15.0,181.0,85.0,162.0,173.0,32.0,863.0,130.0,12.0,49.0,360.0,54.0,66.0,278.0
42.48736058120002,8.962360355300005,true,91.0,35.0,195.0,5085.0,191.0,10.0,181.0,80.0,157.0,168.0,27.0,877.0,134.0,11.0,50.0,373.0,52.0,63.0,279.0
42.49569391450002,8.962360355300005,true,73.0,35.0,195.0,5059.0,172.0,-7.0,180.0,63.0,139.0,150.0,10.0,906.0,138.0,12.0,50.0,385.0,55.0,66.0,288.0
42.504027247800025,8.962360355300005,true,101.0,35.0,192.0,5098.0,200.0,20.0,181.0,90.0,167.0,178.0,37.0,896.0,136.0,12.0,50.0,381.0,55.0,68.0,283.0
42.15402724920002,8.970693688600004,true,100.0,43.0,225.0,5140.0,205.0,15.0,190.0,88.0,167.0,177.0,35.0,1029.0,147.0,19.0,46.0,422.0,73.0,85.0,310.0
42.16236058250002,8.970693688600004,true,106.0,43.0,224.0,5150.0,211.0,21.0,190.0,94.0,173.0,184.0,41.0,1051.0,146.0,21.0,44.0,415.0,80.0,95.0,325.0
42.17069391580002,8.970693688600004,true,113.0,42.0,223.0,5158.0,218.0,28.0,190.0,69.0,180.0,191.0,48.0,975.0,133.0,21.0,42.0,381.0,80.0,93.0,296.0
42.24569391550002,8.970693688600004,true,63.0,41.0,220.0,5077.0,166.0,-20.0,187.0,52.0,129.0,140.0,-1.0,976.0,139.0,17.0,47.0,399.0,69.0,77.0,293.0
42.30402724860002,8.970693688600004,true,95.0,40.0,214.0,5121.0,199.0,12.0,187.0,52.0,162.0,173.0,31.0,936.0,135.0,16.0,47.0,389.0,66.0,76.0,297.0
42.32902724850002,8.970693688600004,true,107.0,39.0,211.0,5134.0,210.0,24.0,186.0,95.0,174.0,185.0,42.0,775.0,112.0,13.0,47.0,325.0,55.0,59.0,220.0
42.42069391480002,8.970693688600004,true,86.0,37.0,203.0,5089.0,187.0,4.0,183.0,43.0,152.0,163.0,22.0,853.0,124.0,14.0,46.0,348.0,61.0,70.0,265.0
42.42902724810002,8.970693688600004,true,101.0,37.0,201.0,5111.0,202.0,19.0,183.0,90.0,168.0,179.0,37.0,798.0,117.0,13.0,47.0,333.0,57.0,63.0,235.0
42.47902724790002,8.970693688600004,true,92.0,35.0,196.0,5091.0,193.0,11.0,181.0,50.0,159.0,170.0,29.0,883.0,132.0,12.0,49.0,366.0,55.0,68.0,290.0
42.48736058120002,8.970693688600004,true,102.0,35.0,195.0,5104.0,202.0,21.0,181.0,91.0,168.0,179.0,38.0,859.0,131.0,11.0,50.0,363.0,52.0,63.0,277.0
42.504027247800025,8.970693688600004,true,108.0,35.0,192.0,5110.0,208.0,27.0,181.0,97.0,175.0,186.0,44.0,852.0,130.0,11.0,50.0,365.0,52.0,63.0,266.0
42.14569391590002,8.979027021900004,true,123.0,43.0,224.0,5176.0,229.0,38.0,191.0,111.0,191.0,201.0,58.0,881.0,127.0,15.0,47.0,371.0,62.0,65.0,248.0
42.15402724920002,8.979027021900004,true,102.0,43.0,225.0,5147.0,208.0,18.0,190.0,91.0,170.0,180.0,38.0,1012.0,143.0,19.0,45.0,415.0,75.0,83.0,295.0
42.16236058250002,8.979027021900004,true,94.0,43.0,224.0,5135.0,200.0,10.0,190.0,83.0,162.0,172.0,30.0,1089.0,151.0,22.0,43.0,433.0,85.0,98.0,328.0
